area,intensity_mean-C:0,intensity_mean-C:1,intensity_mean-C:2,intensity_mean-C:3,intensity_mean-C:4
2.0,162.5,741.0,706.0,1418.0,527.5
1812.0,328.50331125827813,755.4492273730684,798.7041942604857,1065.8096026490066,647.9072847682119
2831.0,388.4977039915224,1022.0049452490287,917.260332038149,1180.5065347933592,560.2334864005652
2398.0,294.5492076730609,777.2956630525438,767.0904920767306,1178.8648874061719,530.0400333611343
1895.0,328.4274406332454,773.1503957783641,867.3725593667547,1241.2891820580476,654.8216358839051
890.0,474.1685393258427,911.685393258427,912.4797752808988,1311.2898876404495,609.6887640449438
2216.0,389.70126353790613,1107.581678700361,993.4047833935018,1451.3704873646209,647.5834837545126
2198.0,336.33257506824384,834.8503184713376,938.6087352138308,1123.2333939945404,689.0436760691538
1566.0,382.52107279693485,843.1507024265645,817.9284802043422,1096.6736909323117,545.0089399744572
4328.0,314.03558225508317,924.867606284658,844.6940850277265,1098.0330406654343,518.5325785582255
1472.0,372.8654891304348,840.054347826087,877.1827445652174,1211.5353260869565,504.58016304347825
2076.0,438.8217726396917,817.8843930635838,853.5626204238921,1002.6083815028902,508.96724470134876
2833.0,417.24567596187785,1117.060007059654,1250.1118955171196,1701.4708789269325,726.6163078009178
2612.0,307.03675344563555,1001.4659264931088,961.9069678407351,1329.9732006125573,610.5735068912711
1830.0,345.9103825136612,766.0770491803279,797.0081967213115,1195.560655737705,519.7989071038252
2445.0,381.53047034764825,773.158282208589,785.7501022494888,1022.4216768916156,498.40736196319017
1708.0,366.6891100702576,779.2189695550351,829.3928571428571,1137.6662763466043,537.478337236534
1717.0,350.6488060570763,880.1904484566104,859.3873034362259,1154.337798485731,517.699475829936
1823.0,330.6642896324739,936.720241360395,858.283049917718,995.4223806911684,519.6044980800878
1740.0,357.5494252873563,770.9258620689656,794.0557471264368,1025.4080459770114,490.67873563218393
1879.0,328.91112293773284,854.756785524215,793.7594465141033,1255.5093134646088,538.524215007983
4276.0,241.13143124415342,951.4742750233863,799.91417212348,1033.3524321796071,562.3320860617399
1883.0,337.48698884758363,746.8842272968667,759.590546999469,1151.11258629846,514.3674986723314
1266.0,421.8388625592417,886.65560821485,928.9849921011058,1291.4739336492892,578.9928909952606
2131.0,325.70483341154386,765.0234631628343,771.4110746128578,1275.4059127170342,532.6325668700141
2589.0,408.5349555813055,898.4140594824256,972.4298957126304,1218.0096562379297,542.5643105446118
