area,intensity_mean-C:0,intensity_mean-C:1,intensity_mean-C:2,intensity_mean-C:3,intensity_mean-C:4
3019.0,337.51308380258365,532.3978138456442,542.9758198078835,837.8125207022193,487.23484597548855
1947.0,301.6743708269132,500.50744735490497,551.0349255264509,911.7914740626605,477.4026707755521
1199.0,424.6388657214345,839.5613010842369,906.2877397831526,1184.5162635529607,657.1676396997498
3470.0,324.6962536023055,589.842939481268,600.3198847262248,901.764553314121,518.5711815561959
4483.0,289.3836716484497,564.6618335935757,558.0756190051305,771.3098371626144,439.23354896274816
1784.0,315.24103139013454,540.2864349775784,551.1221973094171,849.0039237668161,459.7130044843049
4114.0,272.4282936315022,587.4795819154108,561.4606222654351,976.0405930967428,473.46159455517744
1792.0,316.71651785714283,653.4207589285714,632.7126116071429,1003.0094866071429,525.0915178571429
4961.0,275.52086272928847,533.2656722434992,518.2731304172546,820.5410199556541,433.60894980850634
2140.0,293.1640186915888,576.0831775700934,637.3271028037383,1155.3696261682244,519.1658878504672
3973.0,404.617417568588,653.8794361943116,657.1565567581173,773.0966524037251,507.8950415303297
2955.0,249.62470389170898,508.9495769881557,506.15871404399326,867.877834179357,446.6433164128596
2565.0,273.0768031189084,655.917738791423,637.0479532163743,1070.2729044834307,552.1044834307992
4585.0,410.00087241003274,681.857360959651,693.2061068702291,924.8006543075245,489.3374045801527
6105.0,308.6979524979525,587.8814086814086,601.1577395577395,723.5731367731368,505.57313677313675
1679.0,347.8695652173913,684.1911852293032,685.3412745681953,1017.4538415723645,550.7301965455629
4479.0,366.08707300736774,1049.883902656843,892.3188211654387,1440.8216119669569,730.838803304309
1759.0,340.54576463899946,586.4303581580443,647.4400227401933,1068.9107447413303,490.0358158044343
4118.0,447.3579407479359,700.8338999514327,717.290917921321,875.692083535697,495.7855755220981
1837.0,349.51279259662493,711.1159499183451,680.1725639629831,1073.5514425694066,541.6646706586827
1267.0,418.9226519337017,752.104183109708,841.8453038674033,1407.5059194948697,656.5003946329913
1466.0,559.5934515688949,591.5095497953615,753.9133697135061,1056.2974079126875,524.0948158253751
2001.0,323.127936031984,659.2088955522239,651.80059970015,1126.6826586706648,514.191404297851
1196.0,419.056856187291,691.5183946488295,778.8871237458194,1179.450668896321,603.3160535117057
4175.0,449.3247904191617,741.694371257485,747.9964071856288,930.0730538922156,512.0531736526946
2339.0,313.8024796921761,667.9187687045746,738.8956819153484,1261.305258657546,595.5831551945275
2296.0,293.23954703832754,716.2756968641115,616.7216898954704,1003.3353658536586,514.4037456445993
1283.0,427.37412314886984,729.0155884645362,770.6173031956353,1172.3351519875291,612.5565081839438
6460.0,295.5092879256966,1130.9534055727554,933.887306501548,1328.5987616099071,669.8386996904024
4638.0,417.84001724881415,681.9898663216903,702.1720569210867,899.9454506252695,498.8104786545925
3425.0,548.261897810219,708.7407299270074,819.2642335766424,882.9950364963504,592.1731386861314
1730.0,565.550289017341,886.7121387283237,1067.3890173410405,1684.091907514451,696.0329479768786
1527.0,373.99607072691555,617.6077275703994,712.8087753765553,1033.7648984937787,514.9764243614932
1554.0,376.37258687258685,648.9543114543114,735.8050193050193,1136.5444015444016,553.5900900900901
2579.0,283.26909654905,867.4350523458705,772.8953082590151,1375.9247770453665,651.689026754556
2538.0,290.5476753349094,587.516548463357,655.9542947202522,1082.3873128447597,508.4070133963751
1801.0,412.0372015546918,731.1243753470294,750.1249305941144,1096.0766240977234,546.1338145474737
3890.0,355.6611825192802,852.9305912596401,912.5956298200514,1460.1470437017995,631.9393316195373
1488.0,390.8985215053763,715.7748655913979,766.2103494623656,1190.3649193548388,574.6102150537635
2739.0,279.4143848119752,529.2709017889741,604.3837166849215,1057.0609711573568,504.4673238408178
1012.0,482.897233201581,732.1324110671936,836.6333992094861,1285.6264822134387,594.8705533596838
1970.0,340.1395939086294,913.3730964467005,884.748730964467,1308.7203045685278,615.2817258883249
2074.0,324.1682738669238,532.5790742526519,605.8924783027966,1088.7246865959498,554.2164898746383
1914.0,344.969696969697,523.7706374085684,602.1400208986416,1012.0402298850574,534.2884012539186
3724.0,520.5649838882922,890.8547261009667,895.5682062298604,1159.3955424274973,569.7765843179377
1692.0,360.80969267139477,819.0041371158393,832.0904255319149,1184.2606382978724,564.9473995271868
2774.0,341.1038211968277,510.89185291997114,593.4715212689257,934.9390771449171,568.2692862292718
1910.0,342.66910994764396,821.8225130890053,773.8670157068062,1246.8465968586388,587.4057591623036
4303.0,304.79897745758774,598.4164536369974,643.666744132001,1216.1945154543341,546.4668835696026
2029.0,322.39674716609164,582.991621488418,633.9260719566289,1174.780680137999,532.2656481025135
2822.0,402.27498228206946,647.3990077958895,724.5014174344436,1069.9114103472714,528.1509567682494
2530.0,292.3501976284585,518.3940711462451,577.7592885375494,933.1162055335968,480.0498023715415
1277.0,413.2247454972592,777.5199686765858,752.1644479248238,1263.7447141738448,591.4933437744714
2611.0,424.31214094216773,607.5365760245116,668.9954040597472,876.2340099578705,598.573726541555
3316.0,336.18455971049457,516.0340772014475,574.470747889023,925.4209891435464,475.4505428226779
3224.0,375.33281637717124,586.1811414392059,687.3430521091811,963.9813895781638,494.1501240694789
2318.0,302.01553062985334,752.5526315789474,772.637187230371,1350.3062985332183,539.8067299396031
2441.0,289.47890208930767,702.2658746415403,636.5489553461696,1052.9123310118803,521.6026218762802
2453.0,288.4516918059519,590.0909090909091,590.1447207501019,837.459437423563,669.972278842234
2241.0,387.72467648371264,635.5644801427934,685.2302543507362,1019.3230700580098,560.5939312806782
