area,intensity_mean-C:0,intensity_mean-C:1,intensity_mean-C:2,intensity_mean-C:3,intensity_mean-C:4,name,image_name,scene
5368.0,350.57265275707897,747.0601713859911,713.5096870342772,858.970566318927,531.4092771982116,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
3243.0,417.29941412272586,702.7348134443416,721.3065063213074,981.8205365402404,514.5149552883133,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
3860.0,395.8085492227979,876.3670984455958,789.9735751295336,977.8655440414508,547.1463730569948,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2662.0,271.3144252441773,613.5135236664162,620.7851239669421,1100.1585274229903,495.2866265965439,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1339.0,395.1247199402539,695.9895444361464,624.9985063480209,848.5100821508588,511.5429424943988,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
4424.0,373.09222423146474,672.1993670886076,682.0793399638336,835.0540235081374,508.28345388788426,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2135.0,313.74473067915693,654.3906323185012,583.5030444964871,802.2014051522249,503.5058548009368,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
3649.0,241.3650315154837,554.2480131542889,561.4102493833927,894.9986297615785,507.6716908742121,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2636.0,405.1498482549317,639.2424127465857,604.2996965098635,777.0068285280728,519.4218512898331,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1981.0,319.08076728924783,685.2195860676426,743.3483089348814,1202.3538616860171,559.5840484603735,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1669.0,366.2348711803475,657.9808268424206,711.5763930497304,1102.2210904733374,518.8286399041342,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1395.0,396.4222222222222,769.5139784946236,753.4329749103943,1297.95770609319,585.1455197132616,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2168.0,367.5479704797048,605.5502767527676,612.8367158671587,913.9432656826568,522.4142066420665,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2472.0,323.28600323624596,742.3903721682848,719.4429611650486,1110.1205501618124,559.587783171521,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2337.0,290.4300385109114,587.2242190842961,584.5648267008986,1074.923406076166,467.7620881471973,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1937.0,337.15539494062983,661.3252452245741,713.18069179143,1113.8296334537945,526.0526587506454,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2851.0,350.5559452823571,658.3651350403367,596.7334268677657,852.1006664328306,524.5545422658716,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
3054.0,376.94007858546166,680.7292075965946,614.7272429600524,779.2239685658153,502.1892599869024,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1129.0,479.96368467670504,836.7661647475642,937.8981399468556,1357.1922054915856,649.5730735163862,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1209.0,463.7502067824648,772.4722911497105,863.5028949545078,1286.1455748552523,590.1273779983458,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1337.0,433.32460732984293,811.4689603590127,851.0942408376964,1197.1189229618549,647.9947643979058,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2355.0,342.1214437367304,606.2271762208068,608.5380042462845,844.6611464968153,488.2738853503185,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2111.0,531.5191852202747,1029.5916627190904,1265.2363808621506,1413.8962576977735,731.8744670772146,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1964.0,339.46283095723015,617.2113034623218,691.6858452138492,960.8635437881874,523.8798370672098,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2771.0,389.8437387224829,779.657524359437,811.1948754962108,1295.4492962829304,585.2840129916998,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1799.0,352.2979433018344,613.982212340189,660.9571984435797,1027.722067815453,581.3001667593107,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2477.0,431.292289059346,765.4465078724263,786.7561566410981,938.3217601937828,558.8134840532903,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1708.0,357.3893442622951,567.827868852459,626.4197892271662,899.2587822014051,484.19145199063234,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
3559.0,243.00955324529363,594.7431862882833,563.8982860354032,906.9275077268896,480.90531048047205,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
3010.0,380.168438538206,561.9239202657807,587.7269102990033,949.3906976744186,464.4843853820598,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
3350.0,342.290447761194,531.5794029850746,611.9698507462687,982.126567164179,500.82,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1659.0,346.8095238095238,567.3701024713683,616.798071127185,931.314044605184,488.5213984327908,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2170.0,311.1069124423963,604.9165898617512,574.1041474654378,844.8225806451613,493.8327188940092,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
6151.0,260.4409039180621,591.8748171029101,552.3363680702325,812.6242887335393,472.56218501056736,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
867.0,556.242214532872,1003.8915801614764,1118.485582468281,1512.0657439446368,698.8258362168397,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1149.0,474.0731070496084,967.3933855526544,1065.8233246301131,1578.0826805918189,692.3107049608356,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1569.0,368.7310388782664,551.2326322498407,628.8852772466539,904.7131931166348,471.51115360101977,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
3286.0,369.9452221545952,657.3405356055995,673.3125380401705,1035.6019476567255,551.6256847230676,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2115.0,308.9555555555556,600.703073286052,624.7900709219858,953.812293144208,498.2903073286052,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1679.0,349.0202501488981,616.5818939845146,667.0142942227517,927.0869565217392,497.4133412745682,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1645.0,354.5981762917933,583.7641337386018,622.7075987841945,854.1392097264438,482.6613981762918,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1754.0,338.3643101482326,560.1972633979475,603.8044469783352,830.5079817559863,465.97719498289626,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
1763.0,338.71809415768575,726.2263187748157,783.6046511627907,1206.930799773114,539.1344299489507,cdp2bioactives_h23.ome_scene1_props,cdp2bioactives_h23.ome,1
2.0,162.5,741.0,706.0,1418.0,527.5,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1812.0,328.50331125827813,755.4492273730684,798.7041942604857,1065.8096026490066,647.9072847682119,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2831.0,388.4977039915224,1022.0049452490288,917.260332038149,1180.5065347933592,560.2334864005652,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2398.0,294.5492076730609,777.2956630525438,767.0904920767306,1178.864887406172,530.0400333611343,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1895.0,328.4274406332454,773.1503957783641,867.3725593667547,1241.2891820580476,654.8216358839051,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
890.0,474.1685393258427,911.685393258427,912.4797752808988,1311.2898876404497,609.6887640449438,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2216.0,389.7012635379062,1107.581678700361,993.4047833935018,1451.3704873646209,647.5834837545126,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2198.0,336.33257506824384,834.8503184713376,938.6087352138308,1123.2333939945404,689.0436760691538,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1566.0,382.5210727969349,843.1507024265645,817.9284802043422,1096.6736909323115,545.0089399744572,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
4328.0,314.03558225508317,924.867606284658,844.6940850277265,1098.0330406654343,518.5325785582255,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1472.0,372.8654891304348,840.054347826087,877.1827445652174,1211.5353260869565,504.58016304347825,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2076.0,438.8217726396917,817.8843930635838,853.5626204238921,1002.6083815028902,508.9672447013488,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2833.0,417.24567596187785,1117.060007059654,1250.1118955171196,1701.4708789269323,726.6163078009178,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2612.0,307.03675344563555,1001.4659264931088,961.9069678407352,1329.973200612557,610.5735068912711,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1830.0,345.9103825136612,766.0770491803279,797.0081967213115,1195.560655737705,519.7989071038252,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2445.0,381.53047034764825,773.158282208589,785.7501022494888,1022.4216768916156,498.40736196319017,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1708.0,366.6891100702576,779.2189695550351,829.3928571428571,1137.6662763466045,537.478337236534,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1717.0,350.6488060570763,880.1904484566104,859.3873034362259,1154.337798485731,517.699475829936,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1823.0,330.6642896324739,936.720241360395,858.283049917718,995.4223806911684,519.6044980800878,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1740.0,357.5494252873563,770.9258620689656,794.0557471264368,1025.4080459770114,490.67873563218393,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1879.0,328.91112293773284,854.756785524215,793.7594465141033,1255.5093134646088,538.524215007983,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
4276.0,241.13143124415345,951.4742750233864,799.91417212348,1033.3524321796071,562.3320860617399,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1883.0,337.48698884758363,746.8842272968667,759.590546999469,1151.11258629846,514.3674986723314,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1266.0,421.8388625592417,886.65560821485,928.9849921011058,1291.4739336492892,578.9928909952606,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2131.0,325.70483341154386,765.0234631628343,771.4110746128578,1275.4059127170342,532.6325668700141,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2589.0,408.5349555813055,898.4140594824256,972.4298957126304,1218.0096562379297,542.5643105446118,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2392.0,308.69565217391306,905.2178093645484,861.8398829431438,1202.110367892977,548.5777591973244,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
3751.0,359.64516129032256,837.5329245534524,849.4918688349774,1139.5598507064783,538.58357771261,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1965.0,339.2259541984733,710.9760814249364,687.2330788804071,905.9638676844784,472.07226463104325,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2121.0,346.61433286185763,794.9684111268269,754.9000471475719,1065.3880245167377,504.9726544082979,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2497.0,307.595514617541,960.9683620344414,877.8329995995194,1238.8502202643172,573.0036043251903,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2901.0,284.9279558772837,880.4553602206136,856.5687693898656,1300.3081695966907,551.5680799724233,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2219.0,310.93375394321765,890.6173952230735,768.00180261379,1194.5051825146463,546.408292023434,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
4467.0,373.15827177076335,936.653458697112,993.1625251846878,1421.1367808372509,632.3456458473248,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1961.0,333.1473737888832,825.3227944926058,761.0203977562468,1153.5966343702194,528.515043345232,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2299.0,315.4284471509352,806.2579382340148,856.67812092214,1213.471944323619,538.485428447151,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
3076.0,406.2347204161248,1099.9102730819243,1269.558842652796,1593.7860858257477,695.830299089727,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2729.0,292.8688164162697,825.729571271528,818.5895932576035,1156.844998167827,554.0743862220594,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2005.0,341.97556109725684,776.9391521197008,763.6279301745636,996.0094763092268,503.942144638404,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
3349.0,250.2935204538668,808.0328456255598,614.6718423409973,1090.6091370558377,489.46461630337416,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1624.0,383.4144088669951,888.3706896551724,842.3220443349753,1138.692118226601,545.3559113300493,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
3244.0,277.62731196054256,806.0477805178791,768.7148581997534,1020.7210234278668,534.2546239210851,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2843.0,415.7024270137179,813.3531480830109,879.6686598663384,1018.7344354555048,540.3221948645796,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2789.0,317.6500537827178,732.9781283614199,690.849408390104,1011.7916816063104,480.615632843313,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1058.0,513.4555765595463,974.9773156899812,1158.530245746692,1377.0066162570888,627.437618147448,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1473.0,404.86354378818737,1032.643584521385,1103.1072640868974,1334.319076714189,622.2681602172437,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2172.0,326.36049723756906,969.3558931860036,868.732044198895,1079.1579189686925,550.0087476979742,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2394.0,304.85588972431077,759.9891395154553,677.8387635756056,1038.1152882205513,491.30868838763575,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1872.0,366.4268162393162,1008.1501068376068,1099.8231837606838,1315.7067307692307,622.7355769230769,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2506.0,313.56264964086193,786.5630486831604,872.1536312849162,1264.843176376696,553.1129289704709,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
5203.0,235.5656352104555,827.0853353834326,753.9763597924275,1115.5779358062655,518.20987891601,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
3309.0,408.05893019038984,1384.8585675430645,1461.1145361136296,1854.1719552734965,771.365367180417,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2829.0,303.7274655355249,790.0353481795687,759.7582184517497,1081.5719335454223,517.3340402969247,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
3714.0,244.46149703823372,773.9348411416263,614.3694130317717,1066.1513193322564,481.69116855142704,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
3114.0,384.12202954399487,882.9524727039178,856.7157996146435,1067.470456005138,574.5269749518304,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1816.0,383.1943832599119,921.6442731277532,1005.6288546255506,1197.840859030837,576.1910792951542,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2237.0,494.9123826553419,999.045149754135,1019.1962449709432,1161.6499776486366,611.1162270898525,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
3198.0,396.6472795497186,881.1807379612258,939.3846153846154,1094.6378986866791,571.0644152595372,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2494.0,480.5581395348837,931.9931836407378,1087.2959101844426,1225.4422614274258,561.5104250200482,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2547.0,310.3144876325088,798.0412249705536,679.7758146839419,1006.8617981939536,480.5237534354142,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
3455.0,351.2066570188133,764.6506512301013,680.3085383502171,977.2995658465992,489.1973950795948,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2068.0,379.62862669245646,969.8002901353964,895.715667311412,1263.1252417794972,560.7137330754352,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
6149.0,409.2231257114978,1017.7812652463816,956.2117417466254,1240.3145226866156,568.2800455358595,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2372.0,488.09865092748737,1178.8600337268128,1356.7533726812817,1793.679595278246,739.2799325463743,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2778.0,291.3974082073434,785.2732181425486,847.0136789056876,1248.0302375809936,532.4856011519079,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2025.0,522.1293827160493,1032.5861728395062,1220.31012345679,1541.5787654320989,660.4479012345679,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2796.0,407.91309012875536,904.4030758226036,871.5600858369098,1185.9098712446353,560.634835479256,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2657.0,303.8837034249153,940.8972525404592,798.0169363944298,1059.7049303726008,526.621001129093,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1655.0,378.170996978852,805.4108761329305,781.358912386707,974.7981873111784,502.68398791540784,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2811.0,379.8448950551405,806.5997865528282,831.7911775168978,1032.7189612237637,510.5393098541445,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
4055.0,325.56029593094945,1041.3869297163994,884.7102342786683,1297.31196054254,573.6446362515413,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1859.0,353.38622915545994,876.1619150080688,821.9128563743949,1071.7541689080151,520.4540075309307,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
4225.0,387.74035502958577,987.9039053254438,921.3394082840236,1200.352426035503,562.7682840236687,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
3965.0,518.6098360655737,943.7245901639344,1107.7737704918034,1295.7989911727616,550.1876418663304,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2057.0,343.62372386971316,836.6115702479339,865.6164316966456,1365.546912980068,529.1142440447253,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2753.0,416.41954231747184,810.4100980748275,875.8492553577915,1072.4050127134035,538.0490374137305,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2352.0,321.8341836734694,756.3163265306123,761.9953231292517,1139.2372448979593,502.4166666666667,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
3345.0,380.98594917787744,834.7058295964125,861.1309417040359,980.472047832586,544.3198804185351,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1217.0,445.4913722267872,817.176663927691,880.7148726376336,1111.849630238291,515.0936729663106,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2228.0,325.59649910233395,869.2185816876122,822.8653500897666,1288.0426391382405,544.9488330341113,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2264.0,401.9911660777385,694.0150176678445,744.4138692579505,871.9280035335689,459.3833922261484,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1736.0,351.68202764976957,631.2620967741935,720.9049539170506,882.2471198156682,465.11175115207374,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
1970.0,341.74873096446703,805.3091370558376,784.0467005076142,1113.27461928934,506.3477157360406,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2585.0,442.4646034816247,853.9744680851064,866.8131528046422,1238.6027079303676,529.347001934236,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
2822.0,415.8575478384125,896.5669737774627,891.0311835577604,1185.1892274982283,531.9581856839121,cdp2bioactives_h15.ome_scene0_props,cdp2bioactives_h15.ome,0
3019.0,337.51308380258365,532.3978138456442,542.9758198078835,837.8125207022193,487.23484597548855,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1947.0,301.6743708269132,500.50744735490497,551.0349255264509,911.7914740626604,477.4026707755521,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1199.0,424.6388657214345,839.5613010842369,906.2877397831526,1184.5162635529607,657.1676396997498,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
3470.0,324.6962536023055,589.842939481268,600.3198847262248,901.764553314121,518.5711815561959,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
4483.0,289.3836716484497,564.6618335935757,558.0756190051305,771.3098371626144,439.23354896274816,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1784.0,315.24103139013454,540.2864349775784,551.1221973094171,849.0039237668161,459.7130044843049,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
4114.0,272.4282936315022,587.4795819154108,561.4606222654351,976.0405930967428,473.46159455517744,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1792.0,316.71651785714283,653.4207589285714,632.7126116071429,1003.0094866071428,525.0915178571429,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
4961.0,275.52086272928847,533.2656722434992,518.2731304172546,820.5410199556541,433.60894980850634,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2140.0,293.1640186915888,576.0831775700934,637.3271028037383,1155.3696261682244,519.1658878504672,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
3973.0,404.617417568588,653.8794361943116,657.1565567581173,773.0966524037251,507.8950415303297,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2955.0,249.62470389170895,508.9495769881557,506.15871404399326,867.877834179357,446.6433164128596,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2565.0,273.0768031189084,655.917738791423,637.0479532163743,1070.2729044834307,552.1044834307992,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
4585.0,410.00087241003274,681.857360959651,693.2061068702291,924.8006543075244,489.3374045801527,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
6105.0,308.6979524979525,587.8814086814086,601.1577395577395,723.5731367731368,505.5731367731367,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1679.0,347.8695652173913,684.1911852293032,685.3412745681953,1017.4538415723644,550.7301965455629,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
4479.0,366.08707300736774,1049.883902656843,892.3188211654387,1440.8216119669569,730.838803304309,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1759.0,340.54576463899946,586.4303581580443,647.4400227401933,1068.9107447413303,490.0358158044343,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
4118.0,447.3579407479359,700.8338999514327,717.290917921321,875.692083535697,495.7855755220981,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1837.0,349.51279259662493,711.1159499183451,680.1725639629831,1073.5514425694066,541.6646706586827,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1267.0,418.9226519337017,752.104183109708,841.8453038674033,1407.5059194948697,656.5003946329913,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1466.0,559.5934515688949,591.5095497953615,753.9133697135061,1056.2974079126875,524.0948158253751,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2001.0,323.127936031984,659.2088955522239,651.80059970015,1126.6826586706648,514.191404297851,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1196.0,419.056856187291,691.5183946488295,778.8871237458194,1179.450668896321,603.3160535117057,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
4175.0,449.3247904191617,741.694371257485,747.9964071856288,930.0730538922156,512.0531736526946,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2339.0,313.8024796921761,667.9187687045746,738.8956819153484,1261.305258657546,595.5831551945275,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2296.0,293.23954703832754,716.2756968641115,616.7216898954704,1003.3353658536586,514.4037456445993,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1283.0,427.37412314886984,729.0155884645362,770.6173031956353,1172.3351519875291,612.5565081839438,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
6460.0,295.5092879256966,1130.9534055727554,933.887306501548,1328.5987616099071,669.8386996904024,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
4638.0,417.84001724881415,681.9898663216903,702.1720569210867,899.9454506252695,498.8104786545925,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
3425.0,548.261897810219,708.7407299270074,819.2642335766424,882.9950364963504,592.1731386861314,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1730.0,565.550289017341,886.7121387283237,1067.3890173410405,1684.091907514451,696.0329479768786,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1527.0,373.99607072691555,617.6077275703994,712.8087753765553,1033.764898493779,514.9764243614932,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1554.0,376.3725868725869,648.9543114543114,735.8050193050193,1136.5444015444016,553.5900900900901,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2579.0,283.26909654905,867.4350523458705,772.8953082590151,1375.9247770453665,651.689026754556,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
2538.0,290.5476753349094,587.516548463357,655.9542947202522,1082.3873128447597,508.4070133963751,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1801.0,412.0372015546918,731.1243753470294,750.1249305941144,1096.0766240977234,546.1338145474737,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
3890.0,355.6611825192802,852.9305912596401,912.5956298200514,1460.1470437017997,631.9393316195373,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
1488.0,390.8985215053763,715.7748655913979,766.2103494623656,1190.3649193548388,574.6102150537635,cdp2bioactives_h23.ome_scene4_props,cdp2bioactives_h23.ome,4
