area,intensity_mean-C:0,intensity_mean-C:1,intensity_mean-C:2,intensity_mean-C:3,intensity_mean-C:4
2583.0,338.5985288424313,775.1746031746031,766.0631049167635,993.1467286101432,546.5071622144793
1833.0,330.63120567375887,705.7714129841789,611.8292416803055,892.1287506819422,491.291325695581
2349.0,300.1609195402299,747.0276713495105,683.997871434653,958.6687952320136,511.2950191570881
2639.0,326.7934823796893,730.509662751042,776.5388404698749,1015.4001515725654,540.2000757862827
1921.0,352.71577303487766,778.2233211868818,741.2404997397189,1062.9666840187404,530.0562207183758
2039.0,306.42422756253063,717.0147130946542,693.2761157430112,983.7312408043158,499.29230014713096
2557.0,288.5252248728979,692.2565506452875,613.1396167383652,911.1470473210794,508.65271802894017
4054.0,333.328811050814,753.165022200296,731.3421312284164,1009.4893931919092,525.9965466206216
1631.0,357.56407112201106,719.9675045984059,715.614960147149,910.2942979767014,531.4224402207235
2625.0,369.13142857142856,779.68,732.3299047619048,1109.4514285714286,538.191619047619
2505.0,369.3560878243513,671.0395209580838,718.7704590818363,997.8702594810379,532.1405189620758
2307.0,378.0637191157347,797.2687472908539,830.4473342002601,962.8123103597746,543.8838318162116
2596.0,362.96417565485365,705.2149460708782,725.1660246533128,1030.4171802773499,528.421032357473
3229.0,474.90802105915145,952.6838030349953,1065.6488076803964,1320.1368844843605,643.7030040260142
2759.0,325.1833997825299,698.6375498368974,670.9510692279812,967.5799202609642,521.1156216020297
3193.0,386.83557782649547,854.8264954588161,827.4960851863451,1104.2076417162543,562.7015346069527
2779.0,399.647355163728,965.8557034904642,989.8326736236056,1205.132061892767,633.0277078085643
3561.0,347.10390339792195,838.363100252738,789.6161190676776,1060.3709632125808,540.5624824487503
3059.0,360.218372016999,763.192873488068,765.2631578947369,1125.1046093494606,549.1464530892448
2164.0,330.340573012939,749.5064695009243,771.9681146025878,1060.8100739371534,536.9805914972274
2739.0,385.8360715589631,752.9912376779847,769.1066082511866,1034.1927710843374,521.9390288426433
2382.0,319.7980688497061,869.8144416456759,806.2556675062972,1088.3035264483626,561.1570109151974
2346.0,351.0123614663257,791.4062233589087,784.7617220801365,1027.8704177323102,538.354219948849
1.0,214.0,685.0,725.0,1337.0,510.0
4352.0,487.66038602941177,928.11328125,994.8782169117648,964.9437040441177,605.3708639705883
2681.0,324.9190600522193,816.1514360313316,755.1547929876912,1052.5080193957479,538.9257739649385
1694.0,371.09208972845335,864.5914994096812,848.6469893742621,1199.314639905549,620.7998819362456
