area,intensity_mean-C:0,intensity_mean-C:1,intensity_mean-C:2,intensity_mean-C:3,intensity_mean-C:4
2808.0,376.5235042735043,757.886396011396,822.7738603988604,1067.9358974358975,555.4850427350427
1852.0,419.64848812095033,845.4519438444925,938.4519438444925,1112.0847732181426,573.5091792656588
1826.0,333.93209200438116,644.6900328587076,706.9682365826944,864.1352683461117,515.5690032858707
4677.0,330.88689330767585,924.7814838571734,850.7107119948685,1204.8415651058372,587.1492409664314
2329.0,388.8999570631172,768.6457707170459,833.7887505367111,993.6595105195363,558.3512237011593
1823.0,344.9500822819528,867.7454744925947,840.5008228195283,1144.3944048272078,575.5781678551838
1718.0,382.67462165308496,844.5389988358556,835.789871944121,1109.7729918509895,567.1909196740396
3194.0,401.8162179085786,754.6963055729493,971.8384470882905,1328.9041953663118,614.9257983719474
2054.0,375.97127555988317,749.4196689386563,844.0019474196689,1010.3977604673807,566.9766309639728
2055.0,432.18783454987835,883.1177615571776,882.788807785888,1001.4447688564477,575.8092457420925
1514.0,373.2014531043593,683.9907529722589,831.4214002642008,1003.6050198150594,569.2787318361956
2256.0,437.68617021276594,834.7677304964539,862.012854609929,1094.7544326241134,566.3643617021277
1818.0,445.0104510451045,867.9708470847085,932.8894389438943,1099.4653465346535,609.7761276127612
2160.0,341.0236111111111,808.9263888888889,809.5106481481481,1040.025462962963,577.4648148148148
2647.0,342.8851530034001,794.6108802417832,794.5058556856819,1123.796751038912,564.6350585568568
2482.0,413.69379532634974,836.5479452054794,877.4520547945206,1094.2441579371475,583.7312651087832
2640.0,422.50719696969696,846.257196969697,897.3776515151516,1082.3863636363637,591.3715909090909
3201.0,481.9768822243049,909.578569197126,1023.1705716963448,1208.5323336457357,628.1249609497032
1114.0,469.90125673249554,755.2154398563735,909.9865350089767,1049.6795332136446,565.5691202872531
3187.0,387.51710072168186,780.0502039535613,829.9228114213994,1064.318167555695,574.9541888923753
1659.0,373.0548523206751,751.3785412899337,763.7022302591923,1014.6009644364075,549.6094032549729
2967.0,387.567239635996,829.5945399393327,891.582406471183,1135.077182339063,600.7374452308729
2493.0,314.43722422783793,774.0168471720818,784.1873245086241,1105.4877657440834,566.9125551544324
4342.0,315.1660525103639,952.6929986181483,725.844081068632,1022.7519576232152,583.945647167204
1494.0,399.0133868808568,774.8714859437752,795.4303882195449,988.2402945113788,546.3032128514056
2532.0,292.7424960505529,763.1327014218009,695.4747235387046,1055.5734597156397,554.7349921011058
1723.0,369.74927452118396,808.401044689495,782.3958212420197,1078.8949506674405,555.4619849100407
2306.0,340.45576756287943,789.6166522116218,800.3651344319168,1136.774501300954,574.8790112749349
3105.0,273.7832528180354,805.8035426731079,674.6898550724637,1088.1281803542672,560.077616747182
1956.0,349.57975460122697,800.6676891615542,784.2300613496933,1016.2198364008179,569.2551124744376
2212.0,301.82911392405066,789.8458408679928,703.7025316455696,1051.985985533454,541.0131103074141
2361.0,340.7979669631512,847.8441338415926,828.1952562473529,1160.565861922914,592.156289707751
2493.0,426.33654231849175,831.1183313277176,874.5679903730445,1202.7456879261933,614.0537505014039
2446.0,321.89002452984465,786.1937857726901,742.7886345053148,1106.113246116108,570.8793949304987
8313.0,383.4845422831709,1154.0451100685673,937.823769998797,920.1994466498255,644.5116083243113
2084.0,493.92946257197696,849.7216890595009,985.3051823416507,1015.7576775431862,574.0523032629559
2998.0,419.7498332221481,903.3522348232154,905.6220813875917,1204.3815877251502,614.7221480987325
1976.0,440.40283400809716,868.8755060728745,1014.5283400809717,1321.8891700404859,639.9154858299595
1914.0,483.32967607105536,968.9033437826541,974.9101358411704,1188.9226750261232,632.6394984326018
1969.0,356.09446419502285,742.1406805485018,751.8252920264093,1025.268156424581,556.197562214322
1944.0,360.9274691358025,812.8050411522634,891.4079218106996,1177.741769547325,604.2247942386831
1814.0,369.9316427783903,843.4134509371554,899.6934950385887,1223.183572216097,605.6130099228225
3070.0,406.9032573289902,820.8254071661238,920.457003257329,1141.6537459283388,599.2498371335505
2499.0,359.5902360944378,837.735494197679,805.6290516206483,1086.939975990396,575.2440976390557
1924.0,364.18347193347194,748.6460498960499,796.9527027027027,1070.3461538461538,567.1819126819126
2127.0,338.86929948283966,730.4922425952045,792.4870709920075,1096.537846732487,553.1866478608368
1768.0,370.1283936651584,849.2109728506788,839.6549773755656,1123.2409502262444,594.4066742081448
2244.0,330.2963458110517,792.8921568627451,753.8716577540107,1029.5022281639929,549.9491978609626
1817.0,362.11062190423775,942.894331315355,908.5019262520639,1108.7281232801322,591.2960924600991
1312.0,402.4542682926829,867.1158536585366,884.358993902439,1037.3879573170732,580.016768292683
1910.0,346.7141361256545,809.1502617801048,860.6492146596859,1119.106282722513,551.6523560209424
2144.0,334.0569029850746,702.3866604477612,737.6417910447761,1040.5018656716418,545.8460820895523
1479.0,403.75659229208924,895.6193373901285,908.36646382691,1206.3319810682895,607.1392832995267
2241.0,382.3703703703704,834.3293172690763,882.396697902722,1077.1668897813477,578.8741633199464
1812.0,357.08995584988963,810.4569536423841,792.7058498896247,1107.708609271523,555.5275938189845
2362.0,354.33742591024554,724.9140558848434,709.9403048264182,917.817950889077,481.81710414902625
1452.0,394.9593663911846,827.4986225895317,867.6453168044077,1024.9028925619834,548.9387052341598
1415.0,387.87773851590106,920.6805653710247,993.4558303886926,1299.0734982332156,625.426148409894
