area,intensity_mean-C:0,intensity_mean-C:1,intensity_mean-C:2,intensity_mean-C:3,intensity_mean-C:4
2466.0,423.353203568532,757.4472830494728,810.1443633414436,950.2141119221411,514.5020275750203
1438.0,395.2566063977747,877.8532684283728,990.1077885952712,1384.6738525730182,587.5598052851183
2508.0,405.3022328548644,738.2942583732057,698.756379585327,972.6443381180223,494.95454545454544
2909.0,342.5097971811619,683.504640770024,656.2976968030251,897.5386730835338,462.93984187005844
2587.0,413.448009277155,713.732895245458,842.2535755701584,925.4596057209122,509.9733281793583
1990.0,480.5472361809045,821.0276381909548,894.1517587939699,1049.402512562814,515.2894472361809
3330.0,360.15705705705705,780.1,766.1147147147148,1040.345045045045,497.66186186186184
3528.0,259.1887755102041,657.3937074829932,588.3673469387755,822.4637188208617,454.82568027210885
2442.0,371.95986895986897,758.5921375921376,756.5859950859951,1185.990990990991,528.6117936117936
3158.0,271.70044331855604,748.8730208993034,659.8286890436985,918.2374920835972,475.10069664344525
2766.0,373.7418655097614,789.4660159074476,831.7046276211136,1022.7151120751988,523.1529284164859
2885.0,386.13414211438476,746.4790294627383,768.7625649913344,1003.2110918544195,493.3438474870017
1890.0,514.9693121693122,897.5814814814814,1010.463492063492,1169.9296296296295,581.9497354497355
2484.0,415.8683574879227,782.4903381642512,802.0857487922706,921.2918679549115,510.5684380032206
2480.0,404.15806451612906,808.6431451612904,827.674193548387,1062.9669354838709,528.5858870967742
2664.0,356.87312312312315,763.0998498498499,749.7995495495495,927.2894144144144,483.56081081081084
3420.0,371.9956140350877,835.0266081871345,824.2798245614035,1094.6084795321638,527.1675438596491
4148.0,304.423818707811,729.390549662488,728.1497107039537,968.4727579556413,499.2779652844744
1922.0,365.0707596253902,1060.86680541103,1078.7819979188346,1353.5650364203955,612.7221644120708
2324.0,410.3881239242685,765.8760757314974,859.8283132530121,1055.4040447504303,524.078743545611
3281.0,369.2947272173118,770.8220054861323,756.5604998476074,985.3428832672965,500.4876562023773
7005.0,402.94703783012136,1233.2935046395432,1101.5527480371163,1089.008137044968,624.0989293361885
2158.0,318.7428174235403,816.5347544022243,829.2502316960148,1243.1427247451343,547.320203892493
3223.0,380.6047161030096,772.6264349984486,777.9094011790257,1008.0114799875892,498.097114489606
2211.0,344.4341926729986,870.776119402985,858.3179556761646,1050.5563093622795,545.2207146087743
1488.0,394.27150537634407,813.6243279569892,859.6364247311828,1149.7970430107528,535.625
2273.0,482.2547294324681,1017.6555213374395,1162.2344918609767,1403.8095028596567,636.6335239771228
2115.0,326.97210401891255,789.8893617021276,760.8335697399527,1072.589598108747,525.0595744680851
3251.0,386.3097508458936,794.6490310673639,796.7994463242079,1077.4097200861274,519.9495539833897
1719.0,393.1588132635253,932.6928446771378,971.7469458987783,1142.1361256544503,586.5706806282723
1959.0,337.2690148034712,785.2256253190403,744.3363961204697,917.542113323124,499.40224604389994
3049.0,243.22499180059035,1142.9517874713022,781.4394883568383,1320.713348638898,563.7244998360118
1768.0,369.8670814479638,765.731334841629,765.7980769230769,1014.7647058823529,505.1962669683258
1239.0,428.15657788539147,806.6440677966102,862.1727199354318,1030.6489104116222,518.0653753026635
1624.0,502.195197044335,865.6533251231527,984.6625615763547,1162.4716748768474,591.3774630541872
2341.0,430.929944468176,773.7778727039727,863.8842375053396,1110.4156343442974,555.5946176847501
989.0,508.5712841253792,921.8169868554095,930.2507583417594,1157.825075834176,555.2446916076846
2157.0,322.2985628187297,840.009735744089,763.8970792767733,955.8535002318034,502.08669448307836
4523.0,520.0857837718329,920.0899845235463,983.9361043555162,896.0068538580588,549.5164713685607
2929.0,391.9699556162513,797.9993171730966,879.7927620348241,1089.2536701946058,563.2591328098327
2326.0,315.15950128976783,723.1410146173689,644.7037833190026,945.7704213241617,481.29922613929494
2672.0,373.33907185628743,785.559131736527,784.3675149700599,1124.935628742515,555.312125748503
3716.0,368.63051668460713,815.733853606028,827.6582346609257,1164.770182992465,550.7343918191604
3211.0,381.5559015882902,882.702273435067,838.6720647773279,992.0052943008409,519.251012145749
